name,city,state,price,lat,lon
Richmond,Richmond,KY,3.604,37.7478572,-84.2946539
Richmond,Richmond,ME,3.76566666,44.0878744,-69.8010647
Richmond,Richmond,VA,3.6719999999999997,37.5385087,-77.43428
Richwood,Richwood,NJ,3.399,39.712109,-75.1709175
Richwood,Richwood,WV,3.599,38.2248367,-80.5331411
Ridgedale,Ridgedale,MO,3.199,36.5039535,-93.2237919
Ridgefield,Ridgefield,NJ,3.4601111099999997,40.8342669,-74.0087505
Ridgeway,Ridgeway,VA,3.572333333333333,36.5768047,-79.8583721
Riegelwood,Riegelwood,NC,3.49733333,34.3398906,-78.2252766
Rifle,Rifle,CO,3.46233333,39.5347023,-107.7831199
Rincon,Rincon,GA,3.33066666,32.2960289,-81.2353905
Ringgold,Ringgold,GA,3.0256666625,34.91591,-85.1091173
Ringoes,Ringoes,NJ,3.399,40.4324345,-74.8764938
Rio Grande City,Rio Grande City,TX,2.99566666,26.3827771,-98.8205251
Rio Rico,Rio Rico,AZ,3.6365,31.4714828,-110.9764769
Ripley,Ripley,NY,3.879,42.267002,-79.710602
Ripley,Ripley,TN,3.799,35.7453551,-89.5297973
Ripley,Ripley,WV,3.552,38.8189684,-81.711885
Ripon,Ripon,WI,3.39066666,43.8442406,-88.8387158
Rising Fawn,Rising Fawn,GA,3.839,34.7600791,-85.531076
Rittman,Rittman,OH,3.659,40.9723644,-81.7811745
Ritzville,Ritzville,WA,3.9870000000000005,47.1268749,-118.380847
River Falls,River Falls,WI,3.4264999950000004,44.8596498,-92.6255048
Riverdale,Riverdale,IL,3.699,41.6333678,-87.6331021
Riverside,Riverside,IA,3.133999995,41.4797157,-91.5812739
Riverton,Riverton,IL,3.439,39.8442164,-89.5395417
Riverton,Riverton,NJ,3.999,40.0115009,-75.0148931
Riverton,Riverton,UT,3.13566666,40.5179761,-111.9393701
Riverton,Riverton,WY,4.399,43.0247245,-108.380727
Riverview,Riverview,MI,3.639,42.1742073,-83.1793697
Riviera,Riviera,TX,3.12566666,27.2987386,-97.8143004
Roanoke,Roanoke,LA,3.609,30.2351806,-92.7478897
Roanoke,Roanoke,TX,2.97566666,33.0040126,-97.2258483
Roanoke,Roanoke,VA,3.5056666666666665,37.270973,-79.9414313
Roans Prairie,Roans Prairie,TX,3.07233333,30.5836549,-95.943324
Robert Lee,Robert Lee,TX,3.26566666,31.8952852,-100.483126
Roberts,Roberts,WI,3.4915000000000003,44.9838558,-92.5560301
Robertsdale,Robertsdale,AL,3.469,30.5552959,-87.7109526
Robstown,Robstown,TX,3.349,27.7903032,-97.6688843
Roca,Roca,NE,3.349,40.657321,-96.662314
Rochelle,Rochelle,IL,3.6965,41.9239178,-89.0687074
Rochester,Rochester,IN,3.7078888866666664,41.0648846,-86.2159959
Rochester,Rochester,MN,3.565666665,44.0234387,-92.4630182
Rochester,Rochester,NY,3.984,43.157285,-77.615214
Rock Hill,Rock Hill,SC,3.19025,34.9248667,-81.0250784
Rock Island,Rock Island,WA,4.049,47.3770731,-120.143952
Rock Port,Rock Port,MO,3.30122222,40.4111122,-95.5169286
Rock Rapids,Rock Rapids,IA,3.349,43.4303235,-96.1674831
Rock Springs,Rock Springs,WY,3.4189999975000003,41.5860557,-109.2194544
Rockbridge,Rockbridge,OH,3.499,39.5797876,-82.5221027
Rockford,Rockford,IL,3.2423333333333333,42.2713945,-89.093966
Rockford,Rockford,MI,3.449,43.119721,-85.559604
Rockmart,Rockmart,GA,3.3634444433333335,34.0026005,-85.0416133
Rockport,Rockport,IN,3.999,37.8831055,-87.0494408
Rockport,Rockport,TX,2.80566666,28.0205733,-97.0544341
Rockville,Rockville,MD,3.759,39.0817985,-77.1516844
Rockville,Rockville,VA,3.699,37.7259779,-77.6783239
Rockwall,Rockwall,TX,3.0548333325,32.8923464,-96.4066987
Rockwell City,Rockwell City,IA,3.21566666,42.3952576,-94.6338671
Rocky Mount,Rocky Mount,NC,3.4206666649999997,35.9423833,-77.7956949
Rocky Mount,Rocky Mount,VA,3.299,36.9962007,-79.8909474
Rocky Point,Rocky Point,NC,3.6123333300000002,34.4351676,-77.8877638
Roebling,Roebling,NJ,3.159,40.115286,-74.7789933
Roebuck,Roebuck,SC,3.08233333,34.8795683,-81.9662139
Rogers,Rogers,AR,3.009,36.334857,-94.1193816
Rogers,Rogers,MN,3.274,45.1888596,-93.5524563
Rogersville,Rogersville,MO,3.05233333,37.1173669,-93.0569237
Roland,Roland,OK,3.769,35.4212021,-94.5146616
Rolla,Rolla,MO,3.141499995,37.9509324,-91.7708076
Rolling Prairie,Rolling Prairie,IN,3.990666665,41.6745495,-86.6160192
Rome,Rome,GA,3.3201111099999996,34.257038,-85.1646726
Rome,Rome,NY,3.999,43.2102196,-75.4583956
Romeoville,Romeoville,IL,3.334,41.6475306,-88.0895061
Romulus,Romulus,MI,3.4532857142857147,42.2222614,-83.3965995
Ronks,Ronks,PA,3.899,40.0262104,-76.168566
Roosevelt,Roosevelt,UT,3.599,40.299403,-109.9887605
Ropesville,Ropesville,TX,3.04066666,33.4134229,-102.15434
Roscoe,Roscoe,IL,3.5365,42.4133505,-89.0092742
Roscoe,Roscoe,TX,2.844,32.441615,-100.539297
Roseau,Roseau,MN,3.499,48.7710371,-95.7697882
Rosedale,Rosedale,VA,3.749,36.9592782,-81.9312351
Rosenhayn,Rosenhayn,NJ,3.459,39.4778748,-75.1277469
Roseville,Roseville,MI,3.899,42.4972583,-82.9371409
Rossford,Rossford,OH,3.599,41.6097726,-83.5643782
Roswell,Roswell,NM,3.276499995,33.3943282,-104.5229518
Rothsay,Rothsay,MN,3.209,46.4739548,-96.2808631
Round Lake,Round Lake,IL,3.4423333333333335,42.353355,-88.0934145
Round Mountain,Round Mountain,TX,3.31566666,30.4315837,-98.3447448
Round O,Round O,SC,3.37233333,32.9371151,-80.5409352
Royse City,Royse City,TX,2.899,32.9761045,-96.331334
Ruckersville,Ruckersville,VA,3.699,38.2299885,-78.3776146
Rugby,Rugby,ND,3.399,48.368888,-99.996246
Rural Hall,Rural Hall,NC,3.57733333,36.2404158,-80.2933838
Rural Retreat,Rural Retreat,VA,3.299,36.8937299,-81.2759341
Rush City,Rush City,MN,3.37733333,45.6855145,-92.9654903
Rushford,Rushford,MN,3.499,43.8082606,-91.7531265
Russell Springs,Russell Springs,KY,3.199,37.0566246,-85.0875858
Russell,Russell,KS,3.00733333,38.8970508,-98.7980433
Russellville,Russellville,AR,3.3905000000000003,35.2784173,-93.1337856
Russellville,Russellville,KY,3.199,36.8453199,-86.887219
Rustburg,Rustburg,VA,3.559,37.2754135,-79.1090569
Ruston,Ruston,LA,3.0898333300000003,32.5297498,-92.6386604
Ruther Glen,Ruther Glen,VA,3.540733332,37.9408753,-77.4618647
Rutland,Rutland,VT,3.699,43.6084792,-72.9724768
S Coffeyville,S Coffeyville,OK,3.099,36.9945248,-95.6202552
SALINA,SALINA,UT,3.44233333,38.957742,-111.859984
SAMSON,SAMSON,AL,3.699,31.1108931,-86.0476302
SOUTH BEND,SOUTH BEND,IN,3.73233333,41.6833813,-86.2500066
Sabetha,Sabetha,KS,3.499,39.9034278,-95.8018257
Sadieville,Sadieville,KY,3.139,38.3892392,-84.5374424
Safford,Safford,AZ,3.86233333,32.8332254,-109.7131818
Saginaw,Saginaw,MI,3.435,43.4200387,-83.9490365
Saint Albans,Saint Albans,VT,3.539,44.8107911,-73.0833607
Saint Augustine,Saint Augustine,FL,3.423444443333333,29.8946952,-81.3145395
Saint Charles,Saint Charles,MN,3.549,43.9693607,-92.0659824
Saint Charles,Saint Charles,MO,3.04233333,38.783855,-90.481677
Saint Clair,Saint Clair,MI,3.949,42.9426715,-82.6283554
Saint Cloud,Saint Cloud,MN,3.2792380914285713,45.5616075,-94.1642004
Saint Croix Falls,Saint Croix Falls,WI,3.524,45.4104918,-92.6445824
Saint Croix,Saint Croix,IN,3.499,38.2239531,-86.5863387
Saint Francisville,Saint Francisville,LA,3.5915,30.7807244,-91.3763353
Saint Gabriel,Saint Gabriel,LA,3.699,30.2576953,-91.0992706
Saint George,Saint George,SC,3.2615,33.1859958,-80.5756534
Saint George,Saint George,UT,3.55983333,37.1098997,-113.5713805
Saint Ignace,Saint Ignace,MI,3.799,45.8686681,-84.7278146
Saint James,Saint James,LA,2.969,30.0096684,-90.7989525
Saint James,Saint James,MN,3.219,43.9824577,-94.6269181
Saint James,Saint James,MO,2.98566666,37.9970626,-91.6139952
Saint Johns,Saint Johns,FL,3.464,29.9032284,-81.4145468
Saint Johnsbury,Saint Johnsbury,VT,3.599,44.419494,-72.0156532
Saint Joseph,Saint Joseph,MN,3.30233333,45.5645229,-94.3180516
Saint Joseph,Saint Joseph,MO,3.203666666,39.7686055,-94.8466322
Saint Louis,Saint Louis,MO,2.9565,38.6254063,-90.190009
Saint Martinville,Saint Martinville,LA,3.329,30.1252011,-91.8334498
Saint Marys,Saint Marys,GA,3.599,30.7203759,-81.5485714
Saint Marys,Saint Marys,KS,2.96733333,39.194164,-96.0711041
Saint Matthews,Saint Matthews,SC,3.509,33.664876,-80.7778681
Saint Michael,Saint Michael,MN,3.303166665,45.210202,-93.6648083
Saint Paul,Saint Paul,IN,3.989,39.4279074,-85.6280248
Saint Paul,Saint Paul,MN,3.58733333,44.9497487,-93.0931028
Saint Paul,Saint Paul,NE,3.30733333,41.2134073,-98.4580649
Saint Pauls,Saint Pauls,NC,3.799,34.8070226,-78.9707787
Saint Peter,Saint Peter,MN,3.724,44.3238384,-93.9585295
Saint Peters,Saint Peters,MO,2.97733333,38.791612,-90.5958468
Saint Robert,Saint Robert,MO,3.264,37.8140737,-92.1375079
Saint Rose,Saint Rose,LA,3.150111106666667,29.9468716,-90.3231349
Saint Stephen,Saint Stephen,SC,3.41566666,33.4043339,-79.9217432
Saint Thomas,Saint Thomas,PA,4.399,39.9175908,-77.7977726
Sainte Genevieve,Sainte Genevieve,MO,3.099,37.88958,-90.1856637
Salado,Salado,TX,2.91566666,30.9468791,-97.5371631
Salamanca,Salamanca,NY,3.309,42.1579214,-78.7151629
Salem,Salem,IL,3.154,38.6269929,-88.9456158
Salem,Salem,MO,3.099,37.6455993,-91.5359808
Salem,Salem,OR,3.859,44.9391565,-123.033121
Salem,Salem,VA,3.559,37.293198,-80.0556773
Salina,Salina,KS,3.5192777750000004,38.8402805,-97.6114237
Salina,Salina,UT,3.565666665,38.957742,-111.859984
Salisbury,Salisbury,MA,3.599,42.8418855,-70.8602328
Salisbury,Salisbury,MD,3.659,38.366027,-75.6009964
Salisbury,Salisbury,NC,3.4044166650000003,35.6709727,-80.4742261
Salome,Salome,AZ,3.664,33.7796585,-113.60678
Salt Lake City,Salt Lake City,UT,3.4904999983333336,40.7596198,-111.886797
Saltillo,Saltillo,MS,3.08233333,34.3765897,-88.6844613
Saluda,Saluda,NC,3.099,35.2362264,-82.3492839
San Angelo,San Angelo,TX,3.1287222183333334,31.4649685,-100.4405094
San Antonio,San Antonio,FL,3.45733333,28.3361142,-82.2745308
San Antonio,San Antonio,TX,3.055666664736842,29.4246002,-98.4951405
San Augustine,San Augustine,TX,3.3289999999999997,31.3970365,-94.1751389
San Jon,San Jon,NM,3.479,35.1064347,-103.3309382
San Marcos,San Marcos,TX,2.999,29.8826436,-97.9405828
San Simon,San Simon,AZ,3.2006666666666668,32.2665117,-109.2270613
Sanborn,Sanborn,NY,3.699,43.1437383,-78.8750629
Sandersville,Sandersville,MS,3.16233333,31.7865478,-89.0322762
Sandston,Sandston,VA,3.259,37.5107225,-77.3115564
Sandusky,Sandusky,OH,3.530666665,41.2951563,-83.1555438
Sanford,Sanford,NC,3.06011111,35.4798757,-79.1802994
Sanger,Sanger,TX,2.97566666,33.3631706,-97.1739028
Sangerfield,Sangerfield,NY,4.099,42.9139589,-75.3790591
Santa Anna,Santa Anna,TX,3.499,31.741298,-99.3250979
Santa Rosa,Santa Rosa,NM,3.316916665,34.93867,-104.682489
Santa Teresa,Santa Teresa,NM,3.26233333,31.8700346,-106.6865799
Santaquin,Santaquin,UT,3.40233333,39.9755101,-111.7852106
Santo,Santo,TX,2.9801111099999997,32.6037293,-98.2141084
Sapulpa,Sapulpa,OK,3.23233333,36.0005035,-96.1049612
Saraland,Saraland,AL,2.95733333,30.820742,-88.0705556
Sarcoxie,Sarcoxie,MO,3.40066666,37.0692266,-94.1166043
Sardinia,Sardinia,OH,3.56566666,39.0078448,-83.8085377
Sarnia,Sarnia,ON,3.3184337883333335,39.8406732,-86.0277723
Satsuma,Satsuma,AL,3.197,30.853241,-88.0561106
Sauk Centre,Sauk Centre,MN,3.20733333,45.7377454,-94.9523889
Sauk Rapids,Sauk Rapids,MN,3.245666665,45.5913275,-94.1673802
Saukville,Saukville,WI,3.289,43.3811281,-87.9404718
Sault Sainte Marie,Sault Sainte Marie,MI,3.799,46.4976734,-84.3476583
Sault Ste Marie,Sault Ste Marie,ON,4.456476258333333,46.5004398,-84.3489021
Savage,Savage,MN,3.799,44.7779041,-93.3356204
Savannah,Savannah,GA,3.1932857114285715,32.0790074,-81.0921335
Savannah,Savannah,MO,2.999,39.9413678,-94.829946
Sawyer,Sawyer,MI,3.6215,41.8853207,-86.5894666
Sayre,Sayre,OK,3.076777776666667,35.2979543,-99.6399648
Sayre,Sayre,PA,3.99233333,41.9789631,-76.515499
Scarborough,Scarborough,ME,3.909,43.590148,-70.3344722
Schenectady,Schenectady,NY,3.999,42.8142432,-73.9395687
Schertz,Schertz,TX,2.8784444400000004,29.5641617,-98.2695702
Schiller Park,Schiller Park,IL,4.579,41.9558637,-87.8708965
Schofield,Schofield,WI,3.41983333,44.9096907,-89.6045659
Schriever,Schriever,LA,2.999,29.7386285,-90.8102663
Schuyler,Schuyler,NE,3.28233333,41.4473547,-97.0572541
Scipio,Scipio,UT,3.689,39.2455219,-112.1042955
Scooba,Scooba,MS,3.20733333,32.8290581,-88.4767398
Scott City,Scott City,KS,3.4981666650000003,38.4825192,-100.907094
Scott City,Scott City,MO,3.424,37.2163497,-89.5261244
Scottsbluff,Scottsbluff,NE,3.599,41.862302,-103.6627088
Scottsboro,Scottsboro,AL,3.26566666,34.6731323,-86.0338765
Scottsville,Scottsville,KY,3.31233333,36.7533781,-86.1905424
Scottville,Scottville,MI,3.379,43.954728,-86.280079
Seaboard,Seaboard,NC,3.299,36.4901519,-77.4413634
Seaford,Seaford,DE,3.359,38.6413452,-75.6114584
Seagoville,Seagoville,TX,2.95066666,32.6447916,-96.5418608
Searchlight,Searchlight,NV,3.83233333,35.481282,-114.9195834
Searcy,Searcy,AR,3.36233333,35.9018987,-92.7098744
Seattle,Seattle,WA,4.099,47.6038321,-122.330062
Sebring,Sebring,FL,3.424,27.4957453,-81.4410425
Secaucus,Secaucus,NJ,3.899,40.7899291,-74.0566735
Sedalia,Sedalia,MO,3.2473333333333336,38.7098314,-93.2295515
Seekonk,Seekonk,MA,3.319,41.808434,-71.3369973
Seffner,Seffner,FL,3.418999995,27.9836329,-82.2756468
Seguin,Seguin,TX,3.030388886666667,29.5688411,-97.9647269
Seibert,Seibert,CO,3.499,39.30099,-102.8696143
Seiling,Seiling,OK,3.149,36.1480287,-98.9244672
Selby,Selby,SD,3.089,45.506379,-100.032066
Selma,Selma,AL,3.4989999999999997,32.4078632,-87.0207473
Selma,Selma,NC,3.799,35.5365485,-78.2844435
Selmer,Selmer,TN,3.174,35.1700744,-88.5923645
Seminole,Seminole,OK,3.0823333299999995,35.1705939,-96.6263487
Seminole,Seminole,TX,3.1115,32.7167351,-102.6490967
Senatobia,Senatobia,MS,3.142333333333333,34.6187807,-89.9646282
Seneca Falls,Seneca Falls,NY,3.999,42.910719,-76.7967848
Seneca,Seneca,KS,3.159,39.834165,-96.064168
Severy,Severy,KS,3.249,37.6222547,-96.2280527
Seville,Seville,OH,3.3329999979999996,41.010077,-81.8622222
Seward,Seward,NE,3.369,40.8695533,-97.1706676
Seymour,Seymour,IN,3.729,38.9592201,-85.8902547
Seymour,Seymour,MO,3.02566666,37.1464398,-92.7687819
Seymour,Seymour,TX,3.299,33.5942438,-99.2603073
Seymour,Seymour,WI,3.39066666,44.5429082,-88.312718
Shakopee,Shakopee,MN,3.599,44.7980186,-93.5268986
Shamrock,Shamrock,TX,3.099,35.2142167,-100.249007
Shannon,Shannon,IL,3.699,42.1547457,-89.7398389
Shannon,Shannon,MS,3.199,34.1162203,-88.7117181
Sharon Hill,Sharon Hill,PA,3.869,39.9063027,-75.2721402
Shattuck,Shattuck,OK,3.23233333,36.2739613,-99.8779598
Shawnee,Shawnee,OK,2.904,35.3272928,-96.9253004
Sheboygan Falls,Sheboygan Falls,WI,3.29233333,43.7288923,-87.8114097
Sheboygan,Sheboygan,WI,3.2594166625,43.7128967,-87.9370433
Sheffield,Sheffield,IA,3.15233333,42.8933721,-93.2154756
Shelbina,Shelbina,MO,3.0490000000000004,39.6939275,-92.0429502
Shelby,Shelby,IA,3.649,41.668243,-95.3163623
Shelby,Shelby,MS,3.199,33.9509439,-90.7678781
Shelby,Shelby,MT,3.63566666,48.5054997,-111.856872
Shelby,Shelby,NC,3.249,35.2923513,-81.5356463
Shelby,Shelby,NE,3.399,41.1938252,-97.4260225
Shelby,Shelby,OH,3.499,40.3491604,-84.1593008
Shelbyville,Shelbyville,IN,3.7410000000000005,39.5214373,-85.7769238
Sheldon,Sheldon,IA,3.199,43.1801338,-95.8525185
Shepherdsville,Shepherdsville,KY,3.389,37.9885936,-85.7158246
Sherburn,Sherburn,MN,3.18733333,43.6521779,-94.7269247
Sheridan,Sheridan,AR,3.599,34.3100971,-92.4013484
Sheridan,Sheridan,WY,3.5014999949999996,44.7947537,-106.8222688
Sherman,Sherman,ME,3.93233333,45.8727797,-68.3866057
Sherman,Sherman,MS,2.919,34.3592707,-88.8411688
Sherwood Park,Sherwood Park,AB,4.4007354649999995,34.7193667,-86.663325
Shippensburg,Shippensburg,PA,3.3539999949999997,40.0507198,-77.5205485
Shippenville,Shippenville,PA,4.13233333,41.252561,-79.4619452
Shoemakersville,Shoemakersville,PA,3.639,40.5009269,-75.9699332
Shorter,Shorter,AL,3.18733333,32.3948615,-85.916902
Show Low,Show Low,AZ,3.2640000000000002,34.2542084,-110.029832
Shreveport,Shreveport,LA,3.083523807142857,32.5135356,-93.7477839
Shrewsbury,Shrewsbury,MA,3.61566666,42.2960187,-71.71351
Shullsburg,Shullsburg,WI,3.399,42.5724982,-90.2326817
Sibley,Sibley,IA,3.24483333,43.3989852,-95.7520256
Sidney,Sidney,MT,3.384,47.716735,-104.155973
Sidney,Sidney,NE,3.3617777733333334,41.1448682,-102.9767382
Sidney,Sidney,OH,3.338999995,40.284241,-84.1555267
Sierra Blanca,Sierra Blanca,TX,3.15566666,31.1778312,-105.357627
Sierra Vista,Sierra Vista,AZ,3.629,31.5647691,-110.2742994
Sigourney,Sigourney,IA,3.36233333,41.3330944,-92.2049364
Sikeston,Sikeston,MO,3.46622222,36.876719,-89.5878579
Siler City,Siler City,NC,2.949,35.7234734,-79.4622431
Silt,Silt,CO,3.459,39.5485917,-107.65617
Silverton,Silverton,TX,3.159,34.4713299,-101.304654
Simpsonville,Simpsonville,KY,3.759,38.22257,-85.3552349
Simpsonville,Simpsonville,SC,3.01566666,34.7373045,-82.255371
Sinclair,Sinclair,WY,3.759,41.7791754,-107.1162507
Sinton,Sinton,TX,3.2039999999999997,28.0367242,-97.5092297
Sioux Center,Sioux Center,IA,3.199,43.0796879,-96.1756497
Sioux City,Sioux City,IA,3.6489999975,42.4966815,-96.4058782
Sioux Falls,Sioux Falls,SD,3.24774999875,43.5476008,-96.7293629
Skippers,Skippers,VA,3.796333333333333,36.6118169,-77.5466463
Skowhegan,Skowhegan,ME,3.72566666,44.7558635,-69.6656301
Slater,Slater,MO,3.459,39.2213138,-93.0613025
Slaton,Slaton,TX,2.969,33.4343676,-101.643524
Slayton,Slayton,MN,3.299,43.987742,-95.755846
Sleepy Eye,Sleepy Eye,MN,3.33233333,44.2972052,-94.724242
Slidell,Slidell,LA,3.17122222,30.2751945,-89.7811745
Slippery Rock,Slippery Rock,PA,4.249,41.0663454,-80.0569436
Sloan,Sloan,IA,3.109,42.2330049,-96.2279425
Smith Center,Smith Center,KS,3.179,39.779179,-98.785075
Smiths Creek,Smiths Creek,MI,3.7415,42.9139187,-82.6038085
Smiths Grove,Smiths Grove,KY,3.248999995,37.0525453,-86.2077608
Smiths Station,Smiths Station,AL,3.194,32.5401394,-85.0985474
Smithton,Smithton,PA,3.9745555533333334,40.1539613,-79.7411535
Smyer,Smyer,TX,2.959,33.5842563,-102.163229
Smyrna,Smyrna,TN,3.03233333,35.9824598,-86.5199492
Snow Shoe,Snow Shoe,PA,3.469,41.0308914,-77.9494489
Snowville,Snowville,UT,3.749,41.9654058,-112.710343
Snyder,Snyder,TX,3.166999994,32.7180803,-100.918231
Society Hill,Society Hill,SC,3.399,34.5126567,-79.8508976
Somerset,Somerset,KY,3.599,37.0920222,-84.6041084
Somerset,Somerset,PA,4.21122222,39.9980022,-79.0415528
Somerset,Somerset,WI,3.524,45.124894,-92.6730433
Sonora,Sonora,KY,3.19566666,37.524226,-85.8930192
Sonora,Sonora,TX,3.598166665,30.5667344,-100.642859
Soperton,Soperton,GA,3.41566666,32.3771182,-82.5923554
Sorrento,Sorrento,LA,3.699,30.1843642,-90.8592632
Sour Lake,Sour Lake,TX,3.159,30.1402122,-94.4110239
South Amboy,South Amboy,NJ,3.499,40.4821114,-74.2828828
South Bay,South Bay,FL,3.672333333333333,26.6639559,-80.7161701
South Beloit,South Beloit,IL,3.547333333333333,42.4930708,-89.0367764
South Bend,South Bend,IN,3.762888886666667,41.6833813,-86.2500066
South Boston,South Boston,VA,4.009,36.6987494,-78.9013987
South Elgin,South Elgin,IL,3.609,41.9941938,-88.2922996
South Haven,South Haven,KS,3.069,37.049727,-97.4013324
South Hill,South Hill,VA,3.9523333333333333,36.7265449,-78.1291308
South Holland,South Holland,IL,3.63525,41.6008681,-87.6069894
South Hutchinson,South Hutchinson,KS,3.28483333,38.0280671,-97.9403303
South Pekin,South Pekin,IL,3.6656666666666666,40.4944838,-89.6517711
South Plainfield,South Plainfield,NJ,4.399,40.5792701,-74.4115401
South Saint Paul,South Saint Paul,MN,3.553166665,44.8906694,-93.0372808
South Sioux City,South Sioux City,NE,3.549,42.4742963,-96.4135909
South Vienna,South Vienna,OH,3.144,39.9270046,-83.6124236
South Windsor,South Windsor,CT,3.909,41.8352395,-72.5562712
Sparks,Sparks,NV,3.920296294444445,39.5404679,-119.7487235
Sparta,Sparta,KY,3.749,38.6880765,-84.8988044
Sparta,Sparta,WI,3.238166665,43.9732475,-90.8516564
Spartanburg,Spartanburg,SC,3.1523333300000003,34.9498007,-81.9320157
Spearville,Spearville,KS,3.46566666,37.8500191,-99.7567932
Spencer,Spencer,IA,3.46566666,43.1415519,-95.1477536
Spencer,Spencer,SD,3.499,43.7255241,-97.5937957
Spencer,Spencer,WI,3.47566666,44.7574876,-90.2987071
Spiceland,Spiceland,IN,3.6856666666666666,39.838379,-85.4388608
Spirit Lake,Spirit Lake,IA,3.3406666649999996,43.4224868,-95.1024729
Spokane,Spokane,WA,3.9963684210526313,47.6571934,-117.42351
Spooner,Spooner,WI,3.599,45.8267729,-91.8882375
Sprague,Sprague,WA,3.899,47.3001584,-117.975506
Spring Hope,Spring Hope,NC,3.469,35.9451536,-78.1119345
Spring Lake,Spring Lake,NC,3.079,35.1679396,-78.9728056
Springdale,Springdale,AR,3.3033333325000003,36.1867442,-94.1288142
Springer,Springer,NM,3.529,36.3612049,-104.5949166
Springer,Springer,OK,2.91566666,34.313287,-97.139878
Springerville,Springerville,AZ,3.259,34.1340599,-109.286008
Springfield,Springfield,IL,3.3629999999999995,39.7990175,-89.6439575
Springfield,Springfield,MA,3.579,42.1018764,-72.5886727
Springfield,Springfield,MO,3.0889999975,37.2081729,-93.2922715
Springfield,Springfield,OH,3.2664999999999997,39.9234046,-83.810138
Springfield,Springfield,VA,3.979,38.7749935,-77.1803819
Springfield,Springfield,VT,3.699,43.2988213,-72.4817747
Springhill,Springhill,LA,3.399,33.0022966,-93.4612001
Springtown,Springtown,TX,2.919,32.9659566,-97.6836384
Springville,Springville,UT,3.7545555533333332,40.1652447,-111.6114726
Spur,Spur,TX,3.199,33.4764767,-100.855685
Stacy,Stacy,MN,3.37733333,45.3980205,-92.9874404
Stamford,Stamford,TX,3.129,32.944882,-99.802453
Stanfield,Stanfield,OR,3.469,45.7804098,-119.217235
Stanley,Stanley,ND,3.565666665,48.317241,-102.390452
Stanley,Stanley,WI,3.469,44.9601286,-90.9375004
Stanton,Stanton,TN,3.509,35.462614,-89.402018
Stanton,Stanton,TX,3.15733333,32.1292891,-101.788464
Starks,Starks,LA,3.599,30.3155874,-93.6618365
Statesboro,Statesboro,GA,3.3649999999999998,32.4490141,-81.7832912
Statesville,Statesville,NC,3.1399999999999997,35.7827676,-80.8873574
Staunton,Staunton,VA,3.3981666649999998,38.1495947,-79.072557
Ste Agathe,Ste Agathe,MB,4.261383488333333,47.2430959,-68.3136517
Stedman,Stedman,NC,3.399,35.0134999,-78.6939063
Steele,Steele,AL,3.939,33.9398202,-86.2016435
Steele,Steele,MO,3.18733333,36.0839594,-89.8292512
Steele,Steele,ND,3.599,47.4413054,-97.7450372
Stephenson,Stephenson,MI,3.419,45.415251,-87.607616
Stephenville,Stephenville,TX,3.159,32.2201387,-98.2045388
Sterling City,Sterling City,TX,3.25233333,31.8384837,-100.9850761
Sterling,Sterling,CO,3.40733333,40.6255415,-103.207709
Sterling,Sterling,ND,3.51566666,46.813878,-100.2915
Sterling,Sterling,VA,3.659,39.003685,-77.4083096
Steubenville,Steubenville,OH,3.653444443333333,40.3600714,-80.6151034
Stevens Point,Stevens Point,WI,3.5673333333333335,44.5234467,-89.5844457
Stewart,Stewart,MN,3.369,44.7246843,-94.4858185
Stewartville,Stewartville,MN,3.55733333,43.8554243,-92.4883221
Stillwater,Stillwater,MN,3.54066666,45.0559126,-92.807572
Stillwater,Stillwater,OK,2.954,36.1156306,-97.0585717
Stockdale,Stockdale,TX,3.079,29.2339501,-97.9607748
Stockertown,Stockertown,PA,3.699,40.754456,-75.2615618
Stockton,Stockton,IL,3.599,42.3497355,-90.0067917
Stokesdale,Stokesdale,NC,3.699,36.2372048,-79.9793529
Stone Mountain,Stone Mountain,GA,3.529,33.8062166,-84.1457505
Stony Creek,Stony Creek,VA,3.01233333,36.9479277,-77.4008113
Storm Lake,Storm Lake,IA,3.23233333,42.6452817,-95.1992726
Story City,Story City,IA,3.010666665,42.1872062,-93.5957713
Strafford,Strafford,MO,3.241222216666667,37.2683803,-93.1171264
Strasburg,Strasburg,OH,3.49233333,40.5947844,-81.5267864
Strasburg,Strasburg,PA,4.199,39.9831559,-76.1841226
Stratford,Stratford,TX,3.140666663333333,36.3361403,-102.072119
Straughn,Straughn,IN,3.859,39.8089351,-85.2913559
Stringtown,Stringtown,OK,3.159,34.46676,-96.0533252
Strong City,Strong City,KS,2.919,38.3972359,-96.5369508
Stroud,Stroud,OK,3.144,35.7477749,-96.6566742
Stuart,Stuart,IA,3.099,41.5033213,-94.3185737
Sturbridge,Sturbridge,MA,4.052333333333333,42.1084385,-72.0807772
Sturgeon Bay,Sturgeon Bay,WI,3.54483333,44.8341639,-87.377042
Sturtevant,Sturtevant,WI,3.8173333333333335,42.6980749,-87.8945229
Stuttgart,Stuttgart,AR,3.41566666,34.5003748,-91.5526281
Suamico,Suamico,WI,3.269,44.632044,-88.039342
Sublette,Sublette,KS,3.679,37.4816911,-100.843773
Sudan,Sudan,TX,3.199,34.0671235,-102.5244433
Sudbury,Sudbury,ON,3.481953175,39.772386,-86.3191595
Suffolk,Suffolk,VA,3.454333332,36.7281341,-76.5834683
